SAMPLEID,depth,lat,lon,time,StudyID,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_nrt_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_wind_speed_tblWind_NRT_hourly,CMAP_wind_stress_tblWind_NRT_hourly,CMAP_wind_stress_curl_tblWind_NRT_hourly,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_climmld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_i_an_clim_tblWOA_2018_1deg_Climatology,CMAP_i_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
Harding164.64211_S164,35,71.525,-151.97,2016-09-08T12:00:00,Harding_2018,0.140383333333333,NA,0.193592655,0.035,10.7550656755092,NA,3.31916048891667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2034.4366,0.0600116035,0.4064516625,8.771573,0.78984474,3.6340609,0.00102363575,20.95523025,2.794733525,0.1746269175,0.000174452725,0.4960513675,0.06616120525,0.1820317225,4.127891075e-06,0.1078980825,2155.11985,352.0474675,0.0015734611249999,4.2006209492675,0.79762485623475,0.0007792912620056,366.18511962875,10.18496751785,0.0010282930616092,1.2961898148075,0.4273097738625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.32381228125,12.875,12.761985,11,2.69996066666667,2.674842325,30.6614369166667,30.7781395333333,1.564807765,1.6170339552381,24.6701174444444,24.69948925,2.5266581,2.59901385555556,29.4953988888889,30.1043845555556,0.479097777777778,1.01891240933333,-7.9742434,-37.5738495,105.940010555556,110.8694925,23.8187627777778,24.2310782222222,0.620629436666667,1.82070945222222,0.726721594444445,0.928910552222222,6.07571905555556,10.2844521444444,0.209419998029868,24.7460295359294,30.605845981174,1.58969342708588,0.782189342710707,8.45363118913439,8.58409521314833,-0.39896276841561,104.834046257867,2.60530394977993
Harding166.64219_S166,175,71.525,-151.97,2016-09-08T12:00:00,Harding_2018,0.140383333333333,NA,0.193592655,0.035,10.7550656755092,NA,3.31916048891667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101.81725,0.00026645841,0.0046521793,12.824917,0.9148899,6.93116235,0.0010347121,0.429701105,0.0573232935,0.0035808426999999,3.73005785e-06,0.91833825,0.122471232,0.43273054,7.9162565e-06,0.20278447,2223.93625,338.788665,0.0002464709949999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.32381228125,12.875,12.761985,11,2.7611182125,2.7709503,33.87718875,34.030968,-0.823383755,-1.01860993333333,28.1131295,28.212524,2.68832963333333,2.6887554,33.3246713333333,33.413311,-1.16064333333333,-1.3261859,77.037422,87.736845,78.7460633333333,75.624468,27.6807536666667,27.747173,13.85188,14.1946756666667,1.5462446,1.4868491,27.362245,26.075658,-1.26927669843038,27.9619216918945,33.5700963338216,13.8005828857422,1.47596792380015,24.8691781361898,6.36438671747843,1.93389022350311,76.4574432373047,2.7179069519043
Harding168.64227_S168,1,71.823,-151.698,2016-09-08T12:00:00,Harding_2018,0.0944916666666666,NA,0.12569004,0.035,10.6624351214337,26.7250630060833,3.34249382175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033.6902,0.17235606,0.18165732,7.541321,0.71103043,1.81783195,0.0009609505275,24.3323385,3.2451804,0.202769495,0.0002040849,0.202950865,0.0270722345,0.0709865625,1.7427650999e-06,0.05067304425,2157.48605,355.12141,0.001329838675,0.34234797731035,0.4665207996965,0.0007192075996499,361.2325332643,4.8962457180025,0.018419423606247,7.2965060472445,1.56191746741585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.54575375,12.875,12.761985,11,2.52448798125,2.707673475,27.17856875,28.14317425,3.6291709375,4.30264685,21.6116299375,22.3022815,2.4584807875,2.65350935,26.654001125,27.6288483333333,3.421225,4.4355990625,0.87102918375,0.687367053333333,99.18148225,99.9524466666667,21.2326985,21.9060585,0.1255873045,0.193686909216667,0.40986199375,0.439389423333333,3.546637825,4.00471958333333,0.95184875279665,21.1810975074768,26.502370595932,0.255493953824043,0.371098525822163,4.46091628074646,8.27701616287231,0.0932198924710974,99.0540895462036,2.40005797147751
Harding170.64235_S170,35,71.823,-151.698,2016-09-08T12:00:00,Harding_2018,0.0944916666666666,NA,0.12569004,0.035,10.6624351214337,26.7250630060833,3.34249382175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2042.1753,0.0420546749999999,0.375050395,9.4052075,0.8302987225,3.73186705,0.00102146435,17.45301475,2.32768025,0.1454417925,0.000145142615,0.3479376375,0.04640885475,0.1222941875,2.91351355e-06,0.08478228275,2157.87605,359.31018,0.0015135544499999,4.2006209492675,0.79762485623475,0.0007792912620056,366.18511962875,10.18496751785,0.0010282930616092,1.2961898148075,0.4273097738625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.54575375,12.875,12.761985,11,2.65855252708333,2.674842325,30.3878845833333,30.7781395333333,1.26414895645833,1.17141048416667,24.4650880416667,24.69948925,2.5266581,2.59901385555556,29.4953988888889,30.1043845555556,0.479097777777778,1.01891240933333,-7.9742434,-37.5738495,105.940010555556,110.8694925,23.8187627777778,24.2310782222222,0.620629436666667,1.82070945222222,0.726721594444445,0.928910552222222,6.07571905555556,10.2844521444444,0.209419998029868,24.7460295359294,30.605845981174,1.58969342708588,0.782189342710707,8.45363118913439,8.58409521314833,-0.39896276841561,104.834046257867,2.60530394977993
Harding171.64243_S171,1,73.387,-150.3,2016-09-09T12:00:00,Harding_2018,0.1438,NA,0.077241004625,0.046000004,9.9232554601557,25.0410099029667,1.31999386691667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055.2915,0.10627184375,0.07726783475,8.78934025,0.791939725,1.539892975,0.0009428614675,16.627189,2.21782905,0.13855991,0.0001400262524999,0.1191551465,0.0159041285,0.03908898675,1.0360948249e-06,0.045340802,2166.959325,374.4129775,0.001101100525,0.01776153426616,0.49754612743835,0.0001041735094986,385.8149169919,4.745597481725,0.0004893078745227,0.81059752404685,0.1397792242467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5989043125,NA,17.056316,NA,2.217995834375,NA,25.37200653125,NA,2.1751653125,NA,20.37988121875,NA,2.314901325,NA,25.86466375,NA,2.5753700125,2.4865239,-0.73624733,NA,99.405855875,NA,20.676054125,NA,0.07737167175,0.0357813205,0.4454538225,0.37328766,2.4754638125,4.18164415,0.169193751527928,21.1133394241333,26.3549726009369,0.326375376433134,0.369680900126696,3.09781271219254,8.53300845623016,0.0473474679456558,99.5223140716553,2.29031559824944
Harding172.64259_S172,200,73.387,-150.3,2016-09-09T12:00:00,Harding_2018,0.1438,NA,0.077241004625,0.046000004,9.9232554601557,25.0410099029667,1.31999386691667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5989043125,NA,17.056316,NA,2.6481736875,2.6294997,33.1692206875,32.895885,-1.5133531375,-1.52001535,27.6577433125,27.445232,2.69890545,2.65828953333333,33.45393325,33.2089623333333,-1.1977825,-1.342652125,83.44201125,85.62194,76.9693225,76.79641,27.9115405,27.822021,14.119448,14.7088953333333,1.51984595,1.73678893333333,26.6275195,31.5779003333333,-1.22993505001068,28.1548838615417,33.7880001068115,13.7684950828552,1.50806975364685,23.8038148880005,6.25606191158295,2.04969185590744,75.14235496521,2.73276519775391
Harding173.64267_S173,1,73.283,-152.702,2016-09-09T12:00:00,Harding_2018,0.1235,NA,0.0817311655,0.054,10.0675782795419,25.8065780003833,1.99999385166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.883725,0.1195529235,0.08419948,8.5565755,0.775293865,1.552435875,0.000934901885,18.0395145,2.405956275,0.1503292875,0.000151872855,0.13176088,0.01757923375,0.04380218575,1.1415649e-06,0.0458572619999999,2165.408025,372.22926,0.001151797375,0.029743468482053,0.4914019241927,0.0001069286101482,382.18041229275,4.7188643217085,0.0008932959870432,1.00755849182545,0.160843615979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.22794025,NA,16.348913,NA,2.289499365625,NA,25.53614328125,NA,2.581198125,4.95093166666667,20.42877134375,NA,2.3681101125,2.44155406666667,26.27922125,26.2083041666667,2.6026775,3.9436265375,-2.2048146625,4.3006396,99.74159375,98.85575,21.001947125,20.8625395,0.082218161125,0.01131596765,0.460960995,0.596634735,3.0305994625,4.3202377,0.451748750172555,21.293860912323,26.6247491836548,0.16845191270113,0.410182554274797,3.99082058668137,8.31818902492523,0.0519823172362521,99.497859954834,2.33971789479256
Harding175.64283_S175,199,73.283,-152.702,2016-09-09T12:00:00,Harding_2018,0.1235,NA,0.0817311655,0.054,10.0675782795419,25.8065780003833,1.99999385166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2103.4081,8.94291815e-05,0.001611308375,12.791921,0.8957163375,6.896697325,0.0010313556,0.1430639575,0.01908850525,0.00119219965,1.23611845e-06,0.2666455075,0.03556442825,0.12584006375,2.33972025e-06,0.0932653715,2228.8476,336.0982875,0.0001545798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.22794025,NA,16.348913,NA,2.66448045,NA,33.3019758125,NA,-1.44474063125,-1.51554966666667,27.779301,NA,2.699786125,2.75572356666667,33.4871975,33.849463,-1.18726,-1.056113115,82.113569,94.598885,77.309995,73.81414,27.93775825,28.1843006666667,14.098795,13.8716765,1.4822837,1.5168794,25.32376925,26.21646,-1.25003501772881,28.1981964111328,33.8267250061035,14.0045590400696,1.42975357174873,21.7216138839722,6.3418060541153,1.95987430214882,76.1001739501953,2.73908114433289
Harding178.64299_S178,25,72.574,-153.743,2016-09-10T12:00:00,Harding_2018,0.120266666666667,NA,0.1278864465,0.059000004,10.0392316763546,26.17451461155,2.50416050716667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2034.80115,0.2010546025,0.2369365375,7.964148225,0.741342195,2.4106326,0.0009614600775,22.8762985,3.050874225,0.190635815,0.0001912961475,0.268299495,0.0357850089999999,0.0929352062499999,2.27156535e-06,0.070537684,2157.5583,356.6452275,0.0014451311,0.93761550635075,0.570052618781833,0.0002536191313993,397.236106872417,5.347850322725,0.0035031737740308,3.29901307821333,1.09279762705142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.893049375,11,14.396763,11,2.57518014166667,2.63856646666667,29.155994875,29.6021222222222,1.48094938,1.111068298,23.3909457083333,23.754831,2.47536246666667,2.42633520833333,28.7537724166667,28.431476,0.701464165833333,0.378116783666667,-7.78541060833333,-19.2210073333333,106.238767166667,105.24327,23.1629476666667,22.9138493333333,0.349695153333333,0.3593659846,0.676556761666667,0.712057243333333,5.30161299166667,5.02546056666667,0.162049166858196,24.0429140726725,29.8619357744853,1.06232723593712,0.728981996575991,8.04483811060588,8.68686668078105,-0.435222312808037,105.279273986816,2.54989872376124
Harding180.64307_S180,200,72.574,-153.743,2016-09-10T12:00:00,Harding_2018,0.120266666666667,NA,0.1278864465,0.059000004,10.0392316763546,26.17451461155,2.50416050716667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.893049375,11,14.396763,11,2.74963961875,2.8086147,33.826457,34.244012,-0.882010011875,-0.4188440875,28.1853933125,28.4916186666667,2.710714225,2.707664675,33.565367,33.54734225,-1.10956,-1.000638015,80.9082775,NA,77.5998725,NA,27.99238175,27.96229375,13.97528375,13.560562,1.442718775,1.4061283,24.2548235,24.0526845,-1.17863503098488,28.2369427680969,33.8888282775879,14.0308923721313,1.39691343903542,21.103488445282,6.35446882247925,1.92554873228073,76.468433380127,2.75018972158432
Harding182.65458_S182,1,72.267,-156.202,2016-09-10T12:00:00,Harding_2018,0.1241,NA,0.164818115,0.1,10.5884648270563,26.5216360092125,2.29916051158333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2029.9335,0.1858001775,0.2083192825,7.455733525,0.704219125,2.17828275,0.00093365301,25.58888225,3.4126222,0.2132406925,0.00021431476,0.2215828325,0.0295524495,0.07956725775,1.869326325e-06,0.04880355275,2155.695625,351.51677,0.0013856854,4.994378423692,0.73715374767785,0.0015280280262245,358.1174865722,9.8435516834295,0.066369680501525,15.60156936646,3.660312092305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.23942240625,15.2461538461538,14.6413,14.461538,2.521681125,2.55112967307692,27.7766823125,28.0499395,2.48031999375,2.66983682857143,22.17344659375,22.3694691153846,2.49188173333333,2.51210848333333,27.3272868333333,27.655004,2.85802166666667,2.42967585,-3.70836762666667,-0.950680666666667,101.1740435,100.269891666667,21.8018465,22.0708976666667,0.0954348816666666,0.1262395925,0.477651888333333,0.501295431666667,4.71677601666667,3.52812771666667,1.03570667902629,21.7919632593791,27.1982695261637,0.135415527969599,0.461837301651637,6.72305862108866,8.23493305842082,-0.0501757605622212,100.713906606038,2.43545866012573
Harding184.65466_S184,38,72.267,-156.202,2016-09-10T12:00:00,Harding_2018,0.1241,NA,0.164818115,0.1,10.5884648270563,26.5216360092125,2.29916051158333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2039.521025,0.039922453,0.40801645,9.5068725,0.8356662475,4.292990625,0.001012761025,18.0990295,2.413872325,0.1508252425,0.00015054219,0.375821635,0.05012359575,0.1381036125,3.1121509499e-06,0.081551095,2156.1729,356.0882775,0.0016024841,11.2257418632387,1.2218851149075,0.0021214022999625,308.814086914,20.137740612025,0.0001033637395265,3.0844450891,0.869001552463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.23942240625,15.2461538461538,14.6413,14.461538,2.69306258125,2.80087479615385,31.218658125,31.0618823846154,0.9797296871875,2.5963684375,25.17635053125,24.9144069615385,2.6262025,2.73729958333333,30.9195231666667,31.1638963333333,0.406765,2.13058175,-3.21062538333333,5.04167805,100.224137666667,98.7217625,24.9704386666667,25.08228,2.81301428333333,2.08609283833333,1.0230432,1.03357651666667,12.260584,10.4915235,0.0481466601292292,25.4083700180054,31.3971328735352,4.93785778681437,1.22331060965856,17.2631347974141,8.02712949117025,0.320847724874814,96.2748985290527,2.66960533459981
Harding186.65474_S186,120,72.267,-156.202,2016-09-10T12:00:00,Harding_2018,0.1241,NA,0.164818115,0.1,10.5884648270563,26.5216360092125,2.29916051158333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.909275,0.00113124745,0.02271462625,12.84524975,1.0000658725,6.282791575,0.001050277,1.854721675,0.24747591,0.0154560134999999,1.56933197499e-05,2.1067392575,0.28096006525,1.037510845,1.8193144e-05,0.44019547,2182.50525,358.891815,0.00074471374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.23942240625,15.2461538461538,14.6413,14.461538,2.64862345,2.66440709,32.9134305833333,33.2043359,-1.29344083333333,-1.23030111,27.12296225,27.3290243,2.6418593,2.65013733333333,32.947031,33.100948,-1.22991,-1.2836902,75.037322,89.39069,79.6365863333333,75.787553,27.1181156666667,27.2693666666667,13.297549,14.2656683333333,1.78087163333333,1.9896107,34.1344603333333,38.4226103333333,-1.3128399848938,27.2603632609049,33.1996676127116,14.3391437530518,1.96331469217936,36.8235460917155,6.6134573618571,1.69655680656433,79.872553507487,2.63780331611633
Harding189.65490_S189,27,70.977,-161.91,2016-09-11T12:00:00,Harding_2018,0.119141666666667,NA,0.275140435,0.071,12.9411520534749,NA,2.4891605075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.56135,0.3566579075,0.3938502225,7.3004674,0.7106845575,4.130126675,0.000979414125,29.369617,3.917159825,0.2447468125,0.000244651185,0.8086006125,0.107860901,0.3328606525,6.737952425e-06,0.167671809,2149.72585,330.1880575,0.001696547325,11.2353560924525,1.2679017484175,0.001983112713785,286.99851226825,22.0254640579,0.000855800622958,4.3563832640675,1.3541690111175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9379778125,17.96720075,NA,NA,2.777323934375,2.75431185,32.39420578125,32.22656775,0.78178374928125,0.59181348,26.0631404375,25.9474456875,2.80116256666667,2.69227556666667,32.6564368333333,32.4287411666667,1.10612334333333,-0.0969496266666666,7.74675408333333,-2.0148359,96.6894186666667,100.586305,26.268231,26.1666478333333,2.71539758333333,2.09477375,1.0727457,1.0471464,13.965135,8.9668422,0.863349978501598,26.0484437942505,32.2995853424072,3.11387209097544,1.11102291941643,16.7318034172058,7.55583691596985,0.545450096329053,93.39484278361,2.77843630313873
Harding191.65510_S191,24,71.619,-163.777,2016-09-12T12:00:00,Harding_2018,0.172516666666667,NA,0.192032595,0.086,12.1669688088065,25.2524417241333,0.896660543083333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.525375,0.4000312375,0.3714266125,7.3312295,0.71380599,4.07646115,0.000941659625,28.77946625,3.838382475,0.2398288875,0.000239540405,0.4218288625,0.05626457425,0.15677928875,3.46640305e-06,0.0903994325,2149.664975,332.3288425,0.001678809175,8.29387056827625,1.04843445122287,0.0014483966224362,310.9796180725,16.3121343851,0.0014826709739276,6.368305683135,1.90032330155375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6902570625,16.7044304285714,16.114506,16.482143,2.852168503125,2.82695106071429,31.95709203125,31.9741943571429,2.2732525,1.99232579535714,25.59201790625,25.6308840714286,2.789410175,2.84076605,31.427862625,32.055564125,2.03730875,2.0686901,-7.0744866625,-61.343366,102.9676475,118.4649975,25.15069225,25.694530875,1.18839374125,1.160445675,0.820742675,0.836020765,8.647587625,7.503821225,1.40204627066851,25.1350753307343,31.2279887199402,1.3775961175561,0.82332631200552,10.1337232589722,8.10087788105011,0.0355312265455722,99.5937643051148,2.76027208566666
Harding194.65532_S194,1,71.237,-160.554,2016-09-13T12:00:00,Harding_2018,0.205216666666667,NA,0.2972160625,0.091000006,13.7325026559584,NA,-0.960006082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.111075,0.2567797575,0.24932427,6.58802905,0.650303565,2.685936125,0.0009236025875,31.49942425,4.201021225,0.2624952075,0.0002633129825,0.4817491125,0.0642611365,0.1976738275,4.0249834999e-06,0.0955111965,2150.258525,332.333555,0.001436706025,1.9218783199786,0.5188886009157,0.0010670095318346,380.09305038445,5.7528640866275,0.048318461421885,13.864792490005,2.725206017494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.78114365625,12.1333334,14.646174,11.428572,2.70878215,2.640606,29.69515903125,28.5496,2.209661246875,2.53103569285714,23.6680585625,22.71238,2.733994925,2.528248275,29.9745975,28.37303875,2.74635,1.7096611,-5.91528175,-6.8292783,103.895499,101.94582525,23.772193,22.680306,0.0076003652499999,0.126634765,0.4861439925,0.451842405,7.5954855,4.369383075,1.28787499666214,23.3745884895325,29.1382474899292,0.047457137145102,0.509085170924664,10.6168167591095,8.35857439041138,-0.246678300201893,102.969024658203,2.58876413106918
Harding196.65546_S196,20,71.237,-160.554,2016-09-13T12:00:00,Harding_2018,0.205216666666667,NA,0.2972160625,0.091000006,13.7325026559584,NA,-0.960006082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.6758375,0.29045683375,0.31617528,6.9368256625,0.67867012375,3.3022405375,0.0009540026174999,30.404327625,4.0550409,0.253369395,0.00025377731,0.70300377,0.093773475375,0.2912887425,5.8695795875e-06,0.1455010675,2150.0620625,332.022495,0.001562159175,6.20853984355958,0.842199156681417,0.00136044343526,347.266662597667,11.5395114819233,0.0061925754319741,8.60706939299917,2.43277112642792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.78114365625,12.1333334,14.646174,11.428572,2.76160215208333,2.7434098,31.4816351875,31.2365667333333,1.14433645979167,1.17549971904762,25.2484642708333,25.0375564,2.82375903333333,2.71147445,31.8425205,31.7150513333333,1.87107333833333,0.700946278333333,-8,6.66068571666667,103.436196,98.2271623333333,25.4939555,25.493815,1.53530629666667,1.591957159,0.864608525,0.856472873333333,11.4698098333333,9.39623831666667,0.965708340207736,25.3266003926595,31.4859037399292,1.91302070518335,0.893860121568044,14.0435150464376,8.38643511136373,-0.0583245903253555,100.735314687093,2.74242393175761
